season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s04,e21,c21,u009,Ross Geller,"When, when were you... under me?",Scared,['Ross Geller'],1
s04,e21,c21,u010,Rachel Green,"Well, basically, lately, I've uh, I've uh, sort of had feelings for you.",Scared,"['Rachel Green', 'Rachel Green', 'Ross Geller']",3
s04,e21,c21,u012,Ross Geller,"OK, I need to lie down.",Scared,['Ross Geller'],1
s04,e21,c22,u002,Joey Tribbiani,"He broke up with Julie. Well, go hug her, for god's sakes.",Mad,['Ross Geller'],1
s04,e21,c22,u003,Rachel Green,Really?,Neutral,[],0
s04,e21,c22,u004,Ross Geller,"Really. It's always been you, Rach.",Neutral,"['Non-Entity', 'Rachel Green', 'Rachel Green']",3
s04,e21,c22,u005,Rachel Green,"Oh, god.",Scared,[],0
s04,e21,c22,u007,Chandler Bing,Ohhh.,Sad,[],0
s04,e21,c25,u002,Ross Geller,"Y'know, hey! You're the one who ended it, remember?",Mad,"['Rachel Green', 'Rachel Green', 'Non-Entity']",3
s04,e21,c25,u003,Rachel Green,"Yeah, because I was mad at you, not because I stopped loving you!",Scared,"['Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller']",4
s04,e21,c25,u004,Ross Geller,You still love me?,Scared,"['Rachel Green', 'Ross Geller']",2
s04,e21,c25,u005,Rachel Green,Noo.,Mad,['Non-Entity'],1
s04,e21,c25,u007,Ross Geller,"What does this mean? What do you, I mean do you wanna, get back together?",Scared,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s04,e21,c25,u008,Rachel Green,"Noo! Maybe! I, I don't know.",Scared,[],0
s04,e21,c25,u009,Ross Geller,What?!,Mad,[],0
s04,e21,c25,u010,Rachel Green,"I just, I feel, I-I just...",Neutral,"['Rachel Green', 'Rachel Green', 'Rachel Green', 'Rachel Green']",4
s04,e21,c29,u002,Chandler Bing,"All right, check it out. Check this out. It says here that there's a place you can go to rent videos of all the museums! ""It's almost as good as being there.""",Joyful,[],0
s04,e21,c29,u003,Joey Tribbiani,It's better! You can't go to a museum in your underwear!,Joyful,"['#GENERAL#', '#GENERAL#']",2
s04,e21,c29,u004,Chandler Bing,"Well, You could, but... probably just the one time.",Joyful,[],0
s04,e21,c29,u005,Joey Tribbiani,"I bet we could get videos of all the sites, get a VCR in our hotel room... we'd never even have to go outside!",Joyful,"['Joey Tribbiani', 'Chandler Bing']",2
s04,e21,c29,u006,Chandler Bing,"If we do that, we gotta get Die Hard.",Joyful,"['Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani', 'Chandler Bing']",4
s04,e21,c29,u007,Joey Tribbiani,Oh-ho! I bet the British version is gooooood!,Joyful,['Joey Tribbiani'],1
s04,e22,c01,u002,Phoebe Buffay,That's like the tenth time I've peed since I've been here!,Mad,['Phoebe Buffay'],1
s04,e22,c01,u003,Monica Geller,That's also like the tenth time you told us.,Mad,"['Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller']",4
s04,e22,c01,u004,Phoebe Buffay,"Yeah, oh I'm sorry, it must be really hard to hear! I tell ya, it's a lot easier having three babies play Bringing in the Noise, Bringing in da Funk on your bladder! I'm so sick of being pregnant! The only happiness I get is from a cup of coffee, which of course is decaf, 'cause-Oh! I'm pregnant!",Mad,"['Phoebe Buffay', 'Monica Geller', 'Non-Entity', '#GENERAL#']",4
s04,e22,c01,u005,Ross Geller,"Pheebs, did...you want a cookie?",Joyful,['Phoebe Buffay'],1
s04,e22,c01,u006,Phoebe Buffay,Thank you so much.,Joyful,['Ross Geller'],1
s04,e22,c01,u007,Rachel Green,"So uh, Pheebs, honey, how are those mood swings coming?",Joyful,['Phoebe Buffay'],1
s04,e22,c01,u008,Phoebe Buffay,I haven't really had any yet.,Neutral,['Phoebe Buffay'],1
s04,e22,c02,u002,Ross Geller,Hey guys!,Joyful,[],0
s04,e22,c02,u003,Chandler Bing,Hey.,Neutral,[],0
s04,e22,c02,u004,Joey Tribbiani,Hey!,Joyful,[],0
s04,e22,c02,u005,Ross Geller,"All right, here's the ring.",Peaceful,[],0
s04,e22,c02,u006,Chandler Bing,"Yes! Yes! A thousand times, yes!",Joyful,[],0
s04,e22,c02,u007,Ross Geller,"So uh, any ideas for the bachelor party yet?",Neutral,[],0
s04,e22,c02,u008,Joey Tribbiani,"Whoa-whoa-whoa! Before you start handing out wedding rings and planning bachelor parties, don't you have to decide who your best man is gonna be?",Peaceful,"['Ross Geller', 'Ross Geller', 'Ross Geller', '#GENERAL#']",4
s04,e22,c02,u009,Chandler Bing,"Oh, it's awkward. It's awkward. It's awkward.",Scared,['Non-Entity'],1
s04,e22,c02,u010,Ross Geller,I sort've already asked Chandler.,Neutral,"['Ross Geller', 'Chandler Bing']",2
s04,e22,c02,u011,Joey Tribbiani,What?! He got to do it at your first wedding!,Joyful,"['Chandler Bing', 'Non-Entity', 'Ross Geller']",3
s04,e22,c02,u012,Ross Geller,"Joey, I figured you'd understand. I mean, I-I've known him a lot longer.",Powerful,"['Ross Geller', 'Ross Geller', 'Ross Geller', 'Chandler Bing']",4
s04,e22,c02,u013,Joey Tribbiani,"Come on Ross! Look, I-I don't have any brothers; I'll never get to be a best man!",Sad,"['Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani', '#GENERAL#']",4
s04,e22,c02,u014,Chandler Bing,You can be the best man when I get married.,Neutral,"['Joey Tribbiani', '#GENERAL#', 'Chandler Bing']",3
s04,e22,c02,u015,Joey Tribbiani,I'll never get to be a best man!,Powerful,"['Joey Tribbiani', '#GENERAL#']",2
s04,e22,c02,u016,Ross Geller,"Wait-wait, so, you get to be my best man twice and I never get to be yours at all?",Peaceful,"['Chandler Bing', 'Ross Geller', '#GENERAL#', 'Ross Geller', 'Chandler Bing']",5
s04,e22,c02,u017,Chandler Bing,"Oh no-no-no, you-yeah, of course you get to be my best man.",Scared,"['Ross Geller', 'Chandler Bing', '#GENERAL#']",3
s04,e22,c02,u018,Joey Tribbiani,What about me?! You-you just said I could!,Mad,"['Chandler Bing', 'Chandler Bing', 'Joey Tribbiani']",3
s04,e22,c02,u019,Chandler Bing,"I'm not even getting married! Okay, this is a question for science fiction writers!",Neutral,[],0
s04,e22,c02,u020,Joey Tribbiani,I can't believe you're not picking me.,Mad,"['Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani']",3
s04,e22,c02,u021,Ross Geller,"Hey, how can it not be me?!HeyHey!",Mad,[],0
s04,e22,c02,u022,Chandler Bing,I'm not even... I'm not even...,Scared,['Chandler Bing'],1
s04,e22,c02,u023,Ross Geller,"Fine, y'know what, that's it. From now on, Joey, I want you to be my best man.",Neutral,"['Joey Tribbiani', 'Ross Geller', 'Joey Tribbiani', 'Ross Geller', '#GENERAL#']",5
s04,e22,c02,u024,Joey Tribbiani,Yes! Shame about you man.,Joyful,"['Chandler Bing', 'Chandler Bing']",2
s04,e22,c04,u002,Joey Tribbiani,"This is what I've got going for the party so far, liquor wise. Get a lot of liquor.",Joyful,[],0
s04,e22,c04,u003,Ross Geller,Great. Great.,Joyful,[],0
s04,e22,c04,u004,Joey Tribbiani,"Okay, now uh, in terms of the invite list, I've got you, me, and Chandler and I'm gonna invite Gunther 'cause, well, we've been talking about this pretty loud.",Neutral,"['Joey Tribbiani', 'Ross Geller', 'Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani', 'Gunther', 'Ross Geller', 'Gunther', 'Joey Tribbiani']",9
s04,e22,c04,u005,Gunther,I'll be there.,Neutral,['Gunther'],1
s04,e22,c04,u006,Joey Tribbiani,"All right-oh! Listen, I know this is your party, but I'd really like to the number of museum geeks that are gonna be there.",Joyful,"['Joey Tribbiani', 'Ross Geller', 'Joey Tribbiani']",3
s04,e22,c04,u007,Ross Geller,"Yeah. Tell ya what, let's not invite any of the anthropologists, only the dinosaur dudes!",Neutral,"['Joey Tribbiani', 'Ross Geller', 'Joey Tribbiani']",3
s04,e22,c04,u008,Joey Tribbiani,Okay! We'll need a six-pack of Zima.,Neutral,"['Ross Geller', 'Gunther', 'Joey Tribbiani', 'Chandler Bing']",4
s04,e22,c04,u009,Chandler Bing,"Hey guys, what are you doing?",Powerful,"['Ross Geller', 'Gunther', 'Joey Tribbiani']",3
s04,e22,c04,u010,Ross Geller,"Oh, just planning my bachelor party with my best man.",Joyful,"['Ross Geller', 'Ross Geller', 'Joey Tribbiani']",3
s04,e22,c04,u011,Chandler Bing,"Yeah, well, good luck trying to top the last one.",Powerful,['Non-Entity'],1
s04,e22,c04,u012,Ross Geller,"Yeah, see, I don't think it's gonna that difficult considering this one won't be taking place in the basement of a Pizza Hut.",Powerful,"['Ross Geller', 'Non-Entity', 'Non-Entity']",3
s04,e22,c04,u013,Chandler Bing,"Oh, I'm Ross. I'm Ross. I'm too good for the Hut; I'm too good for the Hut.",Mad,"['Ross Geller', 'Ross Geller']",2
s04,e22,c04,u014,Ross Geller,"Look, I gotta go pick up Ben. Everything so far sounds great Joey, just remember to keep it on the mellow side, okay? Just a couple of guys hanging out playing poker, no-no strippers or anything okay?",Neutral,"['Joey Tribbiani', 'Non-Entity']",2
s04,e22,c04,u015,Joey Tribbiani,You got it.,Neutral,"['Ross Geller', 'Non-Entity']",2
s04,e22,c04,u016,Ross Geller,"Okay, see ya later.",Neutral,"['Joey Tribbiani', 'Chandler Bing']",2
s04,e22,c04,u017,Chandler Bing,See ya. Have fun planning your mellow bachelor party.,Neutral,['Joey Tribbiani'],1
s04,e22,c04,u018,Joey Tribbiani,"Well, there's gonna be strippers there. He didn't say anything about no strippers.",Joyful,['Ross Geller'],1
s04,e22,c04,u019,Chandler Bing,"He just said, ""No strippers.""",Neutral,['Ross Geller'],1
s04,e22,c04,u020,Joey Tribbiani,"Oh, I chose not to hear that.",Powerful,['Joey Tribbiani'],1
s04,e22,c05,u002,Monica Geller,Look what I got! Look what I got! Look what I got! Can you believe they make these for little people?,Joyful,['Monica Geller'],1
s04,e22,c05,u003,Rachel Green,Little village people.,Powerful,[],0
s04,e22,c05,u004,Monica Geller,"Okay, look at this one. This is my favourite.",Joyful,['Monica Geller'],1
s04,e22,c05,u005,Rachel Green,"Oh, that is so sweet!",Joyful,[],0
s04,e22,c05,u006,Monica Geller,I know! Phoebe is gonna love dressing them in these!,Joyful,"['Phoebe Buffay', '#GENERAL#']",2
s04,e22,c05,u007,Rachel Green,"Huh. Except, Phoebe's not gonna be the one that gets to dress them.",Sad,"['Phoebe Buffay', '#GENERAL#', '#GENERAL#']",3
s04,e22,c05,u008,Monica Geller,Because she's not gonna get to keep the babies.,Sad,['Phoebe Buffay'],1
s04,e22,c05,u009,Rachel Green,Oh my God! We are throwing the most depressing baby shower ever!,Scared,"['Rachel Green', 'Monica Geller']",2
s04,e22,c05,u010,Monica Geller,"Wait a minute! Unless, we give her all gifts she can use after she's done being pregnant. Like-like umm, regular coffee, Tequila.",Joyful,"['Rachel Green', 'Monica Geller', 'Phoebe Buffay', 'Phoebe Buffay']",4
s04,e22,c05,u011,Rachel Green,"Oh, and somebody can get those leather pants she's always wanted!",Powerful,[],0
s04,e22,c05,u012,Monica Geller,"Oh, she's gonna love that!",Joyful,['Phoebe Buffay'],1
s04,e22,c09,u002,Joey Tribbiani,"The stripper stole the ring!! The stripper stole the ring!! Chandler! Chandler, get up! Get up! The stripper stole the ring!",Mad,[],0
s04,e22,c09,u003,Chandler Bing,What?,Scared,[],0
s04,e22,c09,u004,Joey Tribbiani,The ring is gone!,Scared,[],0
s04,e22,c09,u005,Chandler Bing,"Ugh. Just a sec, give me a minute to wake up for this-Ah-ha-ha!! You lost the ring! You're the worst best man ever!",Mad,['Chandler Bing'],1
s04,e22,c09,u006,Joey Tribbiani,"Dude, this isn't funny! What am I gonna do?! I go to bed last night, everything's cool! I wake up this morning, the stripper's gone and the ring is gone!",Scared,['Joey Tribbiani'],1
s04,e22,c09,u007,Chandler Bing,You slept with the stripper?,Mad,['Joey Tribbiani'],1
s04,e22,c09,u008,Joey Tribbiani,Of course!!,Neutral,[],0
s04,e22,c10,u002,Phoebe Buffay,"Hi, guys.",Neutral,[],0
s04,e22,c10,u003,Rachel Green,Hi! Phoebe.,Joyful,['Phoebe Buffay'],1
s04,e22,c10,u004,Monica Geller,Hi Phoebe.,Joyful,['Phoebe Buffay'],1
s04,e22,c10,u005,Phoebe Buffay,"I-I wanted to apologise if I-y'know seemed a tad edgy yesterday at my shower. Y'know it's just the hormones, y'know.",Sad,['Non-Entity'],1
s04,e22,c10,u006,Rachel Green,No we...,Scared,"['Phoebe Buffay', 'Rachel Green', 'Monica Geller']",3
s04,e22,c10,u007,Monica Geller,Hormones.,Scared,[],0
s04,e22,c10,u008,Rachel Green,"...hormones, yeah.",Scared,[],0
s04,e22,c10,u009,Phoebe Buffay,"Anyway, I just wanted to say thank you, it was just, it was so sweet.",Joyful,"['Phoebe Buffay', 'Monica Geller', 'Non-Entity', 'Non-Entity']",4
s04,e22,c10,u010,Monica Geller,"Wow, you seem to be doing so much better. That's great. So how-how are things going?",Joyful,[],0
s04,e22,c10,u011,Phoebe Buffay,"Good. Y'know-no-no, okay, it's-it feels like everything's been about me lately, so what's happening with you?",Joyful,"['Non-Entity', 'Non-Entity', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller']",5
s04,e22,c10,u012,Rachel Green,"Oh, well, actually we were just talking about me not going to Ross's wedding.",Joyful,"['Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Rachel Green', 'Ross Geller']",5
s04,e22,c10,u013,Phoebe Buffay,Oh!,Joyful,[],0
s04,e22,c10,u014,Rachel Green,"It just might be too hard, given the history and all that...",Neutral,['Non-Entity'],1
s04,e22,c10,u015,Phoebe Buffay,"Wow! This reminds me of the time when I was umm, living on the street and this guy offered to buy me food if I slept with him.",Peaceful,"['Phoebe Buffay', 'Phoebe Buffay', '#GENERAL#', 'Phoebe Buffay', 'Phoebe Buffay', 'Man 1']",6
s04,e22,c10,u016,Rachel Green,"Well, h-how is this like that?",Sad,[],0
s04,e22,c10,u017,Phoebe Buffay,"Well, let's see, it's not. Really, like that. Because, you see that was an actual problem, and uh, yours is just like y'know a bunch of y'know high school crap that nobody really gives y'know...",Sad,[],0
s04,e22,c10,u018,Rachel Green,"I'm-I'm sorry, I just thought that...",Sad,"['Rachel Green', 'Rachel Green', 'Rachel Green']",3
s04,e22,c10,u019,Phoebe Buffay,"Alrighty, here come the water works.",Peaceful,[],0
s04,e22,c11,u002,Joey Tribbiani,"Ugh! I don't know what I'm going to do! I called the company that sent and th-they don't care! Then I called 9-1-1 and they laughed at me, if this isn't an emergency, then what is?",Mad,"['Joey Tribbiani', 'Joey Tribbiani']",2
s04,e22,c11,u003,Ross Geller,Hey guys!,Joyful,[],0
s04,e22,c11,u004,Chandler Bing,Hey!,Joyful,[],0
s04,e22,c11,u005,Joey Tribbiani,Hey...,Neutral,[],0
s04,e22,c11,u006,Ross Geller,"I just wanted to thank you again for last night, what a great party! And the guys from work had a blast. Y'know, one of them had never been to a bachelor party before. Yeah! And-and another one had never been to a party before, so...",Joyful,[],0
s04,e22,c11,u007,Joey Tribbiani,"So uh, hey, that uh, that wedding ring, huh? Man, that's nice!",Scared,[],0
s04,e22,c11,u008,Ross Geller,"Yeah, right!",Joyful,[],0
s04,e22,c11,u009,Joey Tribbiani,"I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those...",Peaceful,"['Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani']",5
s04,e22,c11,u010,Ross Geller,"That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.",Powerful,"['Ross Geller', '#GENERAL#', '#OTHER#', '#OTHER#', '#OTHER#']",5
s04,e22,c11,u011,Chandler Bing,"So you might say, the ring is irreplaceable?",Powerful,['Ross Geller'],1
s04,e22,c11,u012,Ross Geller,"Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",Powerful,"['Non-Entity', 'Ross Geller', '#GENERAL#', '#GENERAL#', 'Non-Entity']",5
s04,e22,c11,u013,Chandler Bing,"So you might say, it's a magic ring.",Powerful,"['Ross Geller', 'Non-Entity']",2
s04,e22,c11,u014,Joey Tribbiani,"Yeah, the stripper stole it.",Joyful,['Non-Entity'],1
s04,e22,c11,u015,Ross Geller,My-my ring? My-my wedding ring? The-the stripper stole my wedding ring?! H-how?! How could this all happen?!,Scared,"['Ross Geller', 'Ross Geller']",2
s04,e22,c11,u016,Chandler Bing,"Well, I think it all started when you said, ""Hey Joey, why don't you be my best man.""",Scared,"['Chandler Bing', 'Non-Entity', 'Ross Geller', 'Joey Tribbiani', 'Joey Tribbiani', 'Ross Geller', '#GENERAL#']",7
s04,e22,c11,u017,Ross Geller,"All right-all right, fine! I-I'm gonna call the cops!",Scared,"['Ross Geller', 'Ross Geller']",2
s04,e22,c11,u018,Joey Tribbiani,"Dude, I screwed up, you don't have to turn me in!",Scared,"['Ross Geller', 'Joey Tribbiani', 'Ross Geller', 'Joey Tribbiani']",4
s04,e22,c11,u019,Ross Geller,Not on you! On the stripper!,Mad,[],0
s04,e22,c11,u020,Joey Tribbiani,"Oh, yeah, well I already did that! They said they're gonna look into it right after they solved all the murders.",Joyful,"['#OTHER#', '#OTHER#', 'Non-Entity', '#OTHER#']",4
s04,e22,c11,u021,Ross Geller,"Okay, well, we'll call the company that sent her!",Peaceful,"['Ross Geller', 'Joey Tribbiani', 'Chandler Bing', 'The Stripper']",4
s04,e22,c11,u022,Joey Tribbiani,"I did that too! They wouldn't give me her real name or her number. They said, ""If I bothered them again they'd call the police."" I said, ""If you talk to the police, you tell them I'm missing a ring!""",Joyful,"['Non-Entity', 'Joey Tribbiani', 'The Stripper', 'The Stripper']",4
s04,e22,c11,u023,Ross Geller,"So what, Joey? Wh-wh-what? What are you telling me? That there's nothing we can do? Well, how could this happen?!",Scared,[],0
s04,e22,c11,u024,Joey Tribbiani,"Look Ross, I am so-so sorry. I-I-I...",Sad,[],0
s04,e22,c11,u025,Chandler Bing,"Well, what if we just ah, called her, used a fake name, and had her come to my office?",Powerful,"['Ross Geller', 'Joey Tribbiani', 'Chandler Bing', 'The Stripper', 'The Stripper', 'Chandler Bing']",6
s04,e22,c11,u026,Joey Tribbiani,"Oh, that sounds like fun, but we've got a ring to find!!",Joyful,"['Ross Geller', 'Joey Tribbiani', 'Chandler Bing']",3
s04,e22,c12,u002,Monica Geller,Here's your tea Phoebe.,Peaceful,"['Phoebe Buffay', 'Phoebe Buffay']",2
s04,e22,c12,u003,Phoebe Buffay,"It's so good. Oh, thanks.",Powerful,[],0
s04,e22,c12,u004,Rachel Green,Good.,Powerful,[],0
s04,e22,c12,u005,Monica Geller,I'm so glad you liked it.,Powerful,"['Monica Geller', 'Phoebe Buffay', 'Non-Entity']",3
s04,e22,c12,u006,Phoebe Buffay,Oh!,Joyful,[],0
s04,e22,c12,u007,Monica Geller,What?!,Neutral,[],0
s04,e22,c12,u008,Rachel Green,What?! She made the tea!,Powerful,['Monica Geller'],1
s04,e22,c12,u009,Phoebe Buffay,"Oh! No, I-I think I just had a contraction.",Neutral,"['Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay']",3
s04,e22,c12,u010,Rachel Green,You what?,Neutral,['Phoebe Buffay'],1
s04,e22,c12,u011,Monica Geller,Oh my God!,Powerful,[],0
s04,e22,c12,u012,Phoebe Buffay,"Yeah, I thought I had one a couple of minutes ago, and now I know that was definitely one.",Powerful,"['Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay']",3
s04,e22,c12,u013,Monica Geller,"Wait, you can't have the baby here! I mean I haven't sterilised it since the guys moved out!",Powerful,"['Monica Geller', 'Monica Geller', 'Non-Entity']",3
s04,e22,c12,u014,Rachel Green,"Okay. It's okay. We're gonna be okay. Y'know what? It's okay. I'm gonna, I'm gonna, I'm gonna boil some water and just rip up some sheets!",Joyful,['Non-Entity'],1
s04,e22,c12,u015,Phoebe Buffay,"No. It's all right; it's probably false labour. They said that, that can happen near the end, just somebody get the book.",Joyful,"['Non-Entity', 'Non-Entity']",2
s04,e22,c12,u016,Monica Geller,"Rachel, get the book! The book!",Peaceful,[],0
s04,e22,c12,u017,Rachel Green,Okay! Okay! Here!,Scared,[],0
