season_id,episode_id,scene_id,plot
s09,e21,c09,Ross explains the Monet is not spelled in phonetically M-O-N-A-Y.
s09,e21,c10,"Monica and Chandler go in for fertility testing and bump into Janice . Chandler has a slightly embarassing moment with his ex-girlfriend , Janice . Although Chandler is quite sure that everything is all right with Chandler and Monica , Chandler 's still nervous about the results . Janice talks about not allowing Sid to watch porn at home ."
s09,e21,c11,"Unfortunately for Phoebe , Rachel recognizes Phoebe as Phoebe masseuse due to seeing Phoebe 's new shoes which Phoebe showed Rachel earlier . Rachel confronts Pheebs about being caught in a lie"
s09,e21,c12,No plot availble for scene
s09,e21,c13,"Later , Chandler receives a call from Dr Connelly , who explains the truth - due to the low motility of Chandler 's sperm and Monica 's inhospitable environment ( uterus ) , the two are very unlikely to conceive kids naturally ."
s09,e21,c14,No plot availble for scene
s09,e22,c01,No plot availble for scene
s09,e22,c02,No plot availble for scene
s09,e22,c03,A scientist describes a new discovery but Professor Sherman falls asleep
s09,e22,c04,No plot availble for scene
s09,e22,c05,"Chandler invites a likely but unsuspecting candidate ( Zack ) to dinner , and he gets a little creeped out by the odd questions Chandler and Monica are asking . However , even though he is medically perfect , Monica refuses him as a sperm donor , explaining to Chandler how Monica will not have any other man to be the father if Chandler can not get Monica pregnant . Except natural conception , which may still work for them despite their small chances , Zack suggests a few other solutions , including a sperm donor . Chandler brings a work colleague , Zack , home and introduces Zack to Monica as a prospective sperm donor . At first , Monica thinks that Chandler is being ridiculous and refuses to be a part of it , until Zack requests a coaster for his beer , which instantly changes her mind . Chandler brings Zack , a potential sperm donor , home to meet Mon with a surprise visit ."
s09,e22,c06,Phoebe is going to go to the dressing room to test if Phoebe can be heard .
s09,e22,c07,Joey gets on the phone with Ross and tries to give Ross advice . Ross tells Joey how Ross put professor Sherman to sleep . Ross calls for Charlie but she has gone shopping with Rachel .
s09,e22,c08,No plot availble for scene
s09,e22,c09,"Phoebe agrees , as Phoebe wants to buy an outfit in order to impress Mike and prove that Phoebe is over Mike at a party his sister is having . Luckily for Rachel , it seems that Charlie thinks that it is Phoebe who likes Joey . Charlie is confused that Phoebe likes Joey but goes to the store to get a dress to impress Mike ."
s09,e22,c10,No plot availble for scene
s09,e22,c11,"Phoebe is invited to a party which Mike will also be attending , and stresses about looking great but pretending to be over him . Phoebe walks into Centarl Park in an impressive outfit , and talks to Joey about her plans for a party this evening . Joey sees Phoebe upon her entrance to Central Perk and is surprised and impressed by her appearance , enough to drop his cookie . Phoebe dresses up for the party , briefly stopping at Central Perk to hear Joey tell her how she looks"
s09,e22,c12,No plot availble for scene
s09,e23,c01,No plot availble for scene
s09,e23,c02,Mike proposes instead . Monica calls Mike who shows up there right in the middle of David 's proposal . monica mistakenly calling chandler richard and is telling phoebe she lost the feelings for him .
s09,e23,c03,"David is worried David ca n't compare to Mike ; Chandler tells David Mike 's failing was that Mike was against marriage , so David decides to propose to Phoebe . David is upset because Phoebe is hung up on mike and calls David by Mike 's name . Monica , knowing Phoebe is still hung up on Mike , tries to undo Chandler 's meddling with some of Monica 's own , and calls Mike asking Mike to step up . Phoebe is still hung up on Mike because Mike did not want to get married to Phoebe ."
s09,e23,c04,No plot availble for scene
s09,e23,c05,Monica is worried that Phoebe is still hung up on Mike .
s09,e23,c06,No plot availble for scene
s09,e23,c07,No plot availble for scene
s09,e23,c08,"David begins to propose to Phoebe , but Mike shows up and proposes first . Mike is not easily manipulated and wants Phoebe to marry David if that makes her happy ."
s09,e23,c09,Joey and Rachel try to sneak their way into a pharmaceutical convention . Joey and Rachel steal the badges of two pharmacists . Rachel is convinced to crash the pharmaceutical convention .
s09,e23,c10,No plot availble for scene
s09,e23,c11,No plot availble for scene
s09,e23,c12,No plot availble for scene
s09,e24,c01,Rachel is upset the sun just came out but Ross ' speech is in 45 minutes .
s09,e24,c02,"Rachel and Joey giggle over the term To the other friends ' fury , it keeps raining except during Ross ' speech , which to their amazement is a big hit with the paleontologists . Joey , Chandler and Rachel laugh and poke fun at the words "" erectus "" and "" homo "" during a speech given about fossils , irking the paleontologists seated next to them ."
s09,e24,c03,No plot availble for scene
s09,e24,c04,"After the speech , while it rains again , Monica and Mike get into a ping - pong match and their competitive sides really take over . Mike talks about there being a game of pingpong downstairs , but Chandler thinks it 's a bad idea ."
s09,e24,c05,"Charlie and Joey talk , and Charlie and Joey realize that not having fun with each other is pretty weird and that maybe it 's the time for Charlie and Joey to talk about Charlie and Joey 's relationship . Charlie tells Joey that Charlie is busy because Charlie is running a discussion group all afternoon . While on vacation , Ross and Rachel hang out with their friends more than each other ."
s09,e24,c06,No plot availble for scene
s09,e24,c07,No plot availble for scene
s09,e24,c08,No plot availble for scene
s09,e24,c09,No plot availble for scene
s09,e24,c10,"The weather in Barbados is finally nice , but only during Ross 's speech . To break away from the bisexual paleontologist with a crush on him and from the group of scientists who want to throw him in the pool , Ross and Charlie sneak behind a plant in the lobby . Rachel ca n't hide Rachel 's feelings for Joey anymore , so Rachel decides to tell Joey . Charlie informs Charlie 's friend that Charlie and Joey are breaking up ."
s09,e24,c11,No plot availble for scene
s09,e24,c12,"Joey and Charlie realize they do n't have anything in common , and break up . Meanwhile , Ross and Charlie spend more time together , and realize Ross and Charlie 's feelings for each other . Ross and Charlie kiss ; Joey sees them , and decides not to let Ross stand between Joey and Rachel . Ross and Charlie hide from science geeks and kiss , but Joey sees them . Charlie and Ross are hiding . Ross runs to Charlie , trying to hide his two cocktails and Charlie hides behind a plant and Charlie and Ross kiss passionately . Charlie admits that Charlie ended it with Joey because Charlie has feelings for Ross . Joey ca n't believe that she 's been hiding this from him all this time , but the two decide not to act upon it until they tell Ross about it . Charlie admits to Ross how she really feels about him , but Ross wants to talk to Joey about this , as Charlie has just broken up with him . But a couple of seconds later , he regrets this decision and kisses Charlie , which Joey sees . Joey walks with determination to Rachel 's room and knocks . Ross kisses Joey 's recent ex-girlfriend , Charlie . Rachel opens , Joey kisses her , and Rachel kisses him back . Charlie decides to end Charlie 's relationship with Joey because Charlie has feelings for someone else ."
s10,e01,c01,No plot availble for scene
s10,e01,c02,No plot availble for scene
s10,e01,c03,No plot availble for scene
s10,e01,c04,"Mike reveals that Mike has a girlfriend ( named Precious ) , and tells Phoebe Mike 'll break up with Precious at dinner . Phoebe waits for Mike at Mike 's apartment ; Precious shows up there by mistake , so Phoebe breaks the news to Precious ."
s10,e01,c05,Monica gets corn rows put in Monica 's hair to overcome the frizziness caused by the humidity . Chandler expresses what Chandler feels about Monica 's corn rows .
s10,e01,c06,Rachel tries to share Rachel 's feelings to no avail .
s10,e01,c07,Precious is furious with Mike and slaps him .
s10,e01,c08,"Monica 's hair causes her problems at home , so she agrees to get rid of the corn rows . Monica decides to get rid of Monica 's poofy hair by getting corn rows ."
s10,e01,c09,"Back in New York , Rachel tries to tell Ross , but he becomes mad over shampoo - explosion - related emergencies . Rachel is going to tell Ross something but is unable to because Ross has a shampoo related emergency ."
s10,e01,c10,No plot availble for scene
s10,e02,c01,Rachel tells Ross about the kiss in Barbados .
s10,e02,c02,"Joey and Rachel get caught making out , and now have to go to an awkward dinner with Charlie ."
